Product Name,Price,Image,Link
Infinix Inbook Y2 Plus Intel Core i7 11th Gen 1195G7 - (16 GB/512 GB SSD/Windows 11 Home) XL29 Thin an...,"₹45,490",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/5/7/o/-original-imagw4gqwjvm6ds6.jpeg?q=70,https://www.flipkart.com/infinix-inbook-y2-plus-intel-core-i7-11th-gen-1195g7-16-gb-512-gb-ssd-windows-11-home-xl29-thin-light-laptop/p/itmcf13c7e0b0c78?pid=COMGVJ7HHGHFNMGN&lid=LSTCOMGVJ7HHGHFNMGNCYA3SM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_21&otracker=search&otracker1=search&fm=organic&iid=en_3rx01Eq3h7SnXf5ugFF28OQ3bpyWK2_mbN-UOPWiBQAoB6DEK_CvEmaoCJQiM2tCQ7FxSLhfa88_5RcH42SBC8srgPW5YLzJU0_H6_RHKR0%3D&ppt=hp&ppn=homepage&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
ASUS ROG Strix G16 (2025) with Office 2024 + M365 Basic* Intel Core Ultra 9 275HX - (32 GB/1 TB SSD/Wi...,"₹2,29,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/n/w/-original-imahbrwgqwneh8xk.jpeg?q=70,https://www.flipkart.com/asus-rog-strix-g16-2025-office-2024-m365-basic-intel-core-ultra-9-275hx-32-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5070-240-hz-g615lp-s5022ws-gaming-laptop/p/itmb27d8daded6dd?pid=COMHCQ4KEGAZXE5Z&lid=LSTCOMHCQ4KEGAZXE5ZYQ55SK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_22&otracker=search&otracker1=search&fm=organic&iid=en_3rx01Eq3h7SnXf5ugFF28OQ3bpyWK2_mbN-UOPWiBQBYViRmczZMJVt61eyBOWKvATSq6mwy0Lgr684fzuxgJsDbPjpExlWhmpgUQnOg2ao%3D&ppt=hp&ppn=homepage&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Lenovo IdeaPad Slim 3 Backlit Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 15IAH...,"₹46,490",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/c/x/-original-imahex3tcf4pzxej.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-slim-3-backlit-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-15iah8-thin-light-laptop/p/itm76f0e5d975817?pid=COMGVQ2Y3ENU2RNV&lid=LSTCOMGVQ2Y3ENU2RNV6DRZRD&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_23&otracker=search&otracker1=search&fm=organic&iid=c816c56a-b95c-4a37-a374-ad89727e53bf.COMGVQ2Y3ENU2RNV.SEARCH&ppt=hp&ppn=homepage&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Acer Aspire 3 Intel Celeron Dual Core - (8 GB/512 GB SSD/Windows 11 Home) A311-45 Thin and Light Lapto...,"₹22,899",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/w/b/u/-original-imahgfdfbprdg3mm.jpeg?q=70,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-8-gb-512-gb-ssd-windows-11-home-a311-45-thin-light-laptop/p/itmad38595c5a902?pid=COMH7NCZY2QDJ5Z4&lid=LSTCOMH7NCZY2QDJ5Z4DVC9YB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_1_24&otracker=search&otracker1=search&fm=organic&iid=c816c56a-b95c-4a37-a374-ad89727e53bf.COMH7NCZY2QDJ5Z4.SEARCH&ppt=hp&ppn=homepage&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Acer Aspire 3 Intel Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) A311-45 Thin and Light Lapto...,"₹17,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/w/b/u/-original-imahgfdfbprdg3mm.jpeg?q=70,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-8-gb-256-gb-ssd-windows-11-home-a311-45-thin-light-laptop/p/itmad38595c5a902?pid=COMH7NCZ8BARKXFF&lid=LSTCOMH7NCZ8BARKXFFIUHV7S&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_25&otracker=search&otracker1=search&fm=Search&iid=a86d93b7-24e2-43ab-8b40-7cce60669c89.COMH7NCZ8BARKXFF.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Primebook 2 Max (2025) in-Built AI MediaTek Helio G99 (MT8781) - (8 GB/256 GB/Android 15) PBG9915256#4...,"₹20,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/2/l/2-max-laptop-primebook-original-imahfugeqxjzqxvp.jpeg?q=70,https://www.flipkart.com/primebook-2-max-2025-in-built-ai-mediatek-helio-g99-mt8781-8-gb-256-gb-android-15-pbg9915256-4278c-laptop/p/itmf01b454e9ac40?pid=COMHDGD5CQJVZUH7&lid=LSTCOMHDGD5CQJVZUH73W3DYP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_26&otracker=search&otracker1=search&fm=Search&iid=a86d93b7-24e2-43ab-8b40-7cce60669c89.COMHDGD5CQJVZUH7.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Infinix B15 Series AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) BL51A5 Thin and Li...,"₹30,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/1/e/-original-imahesw8ggurgyru.jpeg?q=70,https://www.flipkart.com/infinix-b15-series-amd-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-bl51a5-thin-light-laptop/p/itm44fad3bb6bbe7?pid=COMHESUZH4NYW9NT&lid=LSTCOMHESUZH4NYW9NTMB5CBK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_27&otracker=search&otracker1=search&fm=Search&iid=en_qWIQNrb-2lRt_p94BWnkhRHvGq70iOAOnDYNb2xD-ipNzoSpKzehtBe3vdrUaST770hE-c73Ja3ohgLvamcFYvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Infinix B15 Series AMD Ryzen 7 Octa Core 5825U - (8 GB/512 GB SSD/Windows 11 Home) BL51A5 Thin and Lig...,"₹32,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/9/e/p/-original-imahfcrjnkthtatj.jpeg?q=70,https://www.flipkart.com/infinix-b15-series-amd-ryzen-7-octa-core-5825u-8-gb-512-gb-ssd-windows-11-home-bl51a5-thin-light-laptop/p/itm3fa3354f9dc3e?pid=COMHESUZV2SJKAAT&lid=LSTCOMHESUZV2SJKAATWH2POL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_28&otracker=search&otracker1=search&fm=Search&iid=en_qWIQNrb-2lRt_p94BWnkhRHvGq70iOAOnDYNb2xD-iqDoDweAoLUbI9wgdFhH4KSWUnYIFcHO6yE3YT_WDNSbfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Lenovo IdeaPad Slim 1 AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | 15ALC7 ...,"₹33,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/m/n/-original-imahex3tz4zzamwc.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-slim-1-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15acl6-15alc7-2-thin-light-laptop/p/itm3680fb576eb7b?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP9U213LU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_29&otracker=search&otracker1=search&fm=Search&iid=a86d93b7-24e2-43ab-8b40-7cce60669c89.COMG9VHHF6HVJPP9.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
HP (2024) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0061TU Thin and Light ...,"₹31,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/j/9/-original-imahbgw5pwf7f2gy.jpeg?q=70,https://www.flipkart.com/hp-2024-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15-fd0061tu-thin-light-laptop/p/itmae9a067923020?pid=COMH6AHAGBDZW429&lid=LSTCOMH6AHAGBDZW429RUFX9C&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_30&otracker=search&otracker1=search&fm=Search&iid=a86d93b7-24e2-43ab-8b40-7cce60669c89.COMH6AHAGBDZW429.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Infinix B15 Series AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) BL51A5 Thin and Lig...,"₹30,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/1/e/-original-imahesw8ggurgyru.jpeg?q=70,https://www.flipkart.com/infinix-b15-series-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-bl51a5-thin-light-laptop/p/itme1d694e05be02?pid=COMHESUZRRCGFZHG&lid=LSTCOMHESUZRRCGFZHG8PAZZS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_31&otracker=search&otracker1=search&fm=Search&iid=en_qWIQNrb-2lRt_p94BWnkhRHvGq70iOAOnDYNb2xD-irm5LyruDPfAJ2k8eKmhL2znvbHdOWmfzvHDzjdh_qdlvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
ASUS TUF Gaming F16 (2025) with Office 2024 + M365 Basic* Intel Core i5 13th Gen 13450HX - (16 GB/1 TB...,"₹1,19,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/f/s/-original-imahgfdffz6ehhqf.jpeg?q=70,https://www.flipkart.com/asus-tuf-gaming-f16-2025-office-2024-m365-basic-intel-core-i5-13th-gen-13450hx-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-165-hz-fx608jh-rv057ws-laptop/p/itm44eb1a88aa0d3?pid=COMHCQ4KVFK5BHYU&lid=LSTCOMHCQ4KVFK5BHYUMDMDMY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_32&otracker=search&otracker1=search&fm=Search&iid=en_qWIQNrb-2lRt_p94BWnkhRHvGq70iOAOnDYNb2xD-iroKegnqYS224JHDRS1VBx8nw4KxFgnjd3U99vq0ckChPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
"ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic*, Intel Core i3 13th Gen 1315U - (8 GB/512 GB SS...","₹39,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/m/o/-original-imahfmzz5qkfce6d.jpeg?q=70,https://www.flipkart.com/asus-vivobook-14-2025-office-2024-m365-basic-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-x1404va-eb323ws-thin-light-laptop/p/itm4ec733dfcd801?pid=COMHEZZTYEAC6VEM&lid=LSTCOMHEZZTYEAC6VEMD00KXC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_33&otracker=search&otracker1=search&fm=Search&iid=a86d93b7-24e2-43ab-8b40-7cce60669c89.COMHEZZTYEAC6VEM.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Acer Aspire 15 AMD Ryzen 5 Hexa Core 7430U - (16 GB/512 GB SSD/Windows 11 Home) Aspire AS15-42 Thin an...,"₹38,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/b/y/-original-imahgfdyhuawzshs.jpeg?q=70,https://www.flipkart.com/acer-aspire-15-amd-ryzen-5-hexa-core-7430u-16-gb-512-gb-ssd-windows-11-home-as15-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397XW36HUXB8&lid=LSTCOMH397XW36HUXB8LCSOPU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_34&otracker=search&otracker1=search&fm=Search&iid=a86d93b7-24e2-43ab-8b40-7cce60669c89.COMH397XW36HUXB8.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Lenovo IdeaPad Slim 3 Backlit Keyboard with MSO'2024 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD...,"₹55,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/e/3/-original-imahedbyjg2pt8rq.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-slim-3-backlit-keyboard-mso-2024-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-15irh10-thin-light-laptop/p/itm2a90980ab87ad?pid=COMHDYG7CDJHQ9BM&lid=LSTCOMHDYG7CDJHQ9BMU7CGVQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_35&otracker=search&otracker1=search&fm=Search&iid=a86d93b7-24e2-43ab-8b40-7cce60669c89.COMHDYG7CDJHQ9BM.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Lenovo 100e Chromebook Gen 4 MediaTek Kompanio 520 - (4 GB/32 GB EMMC Storage/Chrome OS) 82W00004HA Ch...,"₹12,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/g/4/-original-imahgfdyf6grkw9r.jpeg?q=70,https://www.flipkart.com/lenovo-100e-chromebook-gen-4-mediatek-kompanio-520-4-gb-32-gb-emmc-storage-chrome-os-82w00004ha/p/itm1ae5f82096ad9?pid=COMHA9FK8YXVUUWA&lid=LSTCOMHA9FK8YXVUUWAAREQMZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_36&otracker=search&otracker1=search&fm=Search&iid=a86d93b7-24e2-43ab-8b40-7cce60669c89.COMHA9FK8YXVUUWA.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Infinix Intel Core i7 11th Gen 1195G7 - (16 GB/1 TB SSD/Windows 11 Home) INBook X2 Plus Core i7 Thin a...,"₹63,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/7/g/-original-imahcd9cynzhxuzh.jpeg?q=70,https://www.flipkart.com/infinix-intel-core-i7-11th-gen-1195g7-16-gb-1-tb-ssd-windows-11-home-inbook-x2-plus-thin-light-laptop/p/itm71b517593ad13?pid=COMGNYAUGYPYSQX6&lid=LSTCOMGNYAUGYPYSQX6ZL8LZC&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_37&otracker=search&otracker1=search&fm=Search&iid=en_qWIQNrb-2lRt_p94BWnkhRHvGq70iOAOnDYNb2xD-iqgKCX9mexzzcRRjiWtTpCPkc-EJHvnEr8ov6HQK1vbQ_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
ASUS ROG Strix G16 (2025) with Office 2024 + M365 Basic* Intel Core Ultra 9 275HX - (16 GB/1 TB SSD/Wi...,"₹1,89,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/6/w/k/-original-imahgfdfvjwhnbye.jpeg?q=70,https://www.flipkart.com/asus-rog-strix-g16-2025-office-2024-m365-basic-intel-core-ultra-9-275hx-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5060-240-hz-g615lm-s5128ws-gaming-laptop/p/itm9486b8549da35?pid=COMHCQ4KMQUGFQBG&lid=LSTCOMHCQ4KMQUGFQBGXRLSMQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_38&otracker=search&otracker1=search&fm=Search&iid=en_qWIQNrb-2lRt_p94BWnkhRHvGq70iOAOnDYNb2xD-iod8zalzCDFdaVTOEiSol4rCcOSyFmW6A3tlzW6jHUj1_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
HP Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home) 15-fr0046TU Thin and Light Lapto...,"₹64,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/r/d/-original-imahgx8w7ypscufe.jpeg?q=70,https://www.flipkart.com/hp-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-15-fr0046tu-thin-light-laptop/p/itmc255f42578e1e?pid=COMHDFUWWFF77NQC&lid=LSTCOMHDFUWWFF77NQCREKA4R&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_39&otracker=search&otracker1=search&fm=Search&iid=a86d93b7-24e2-43ab-8b40-7cce60669c89.COMHDFUWWFF77NQC.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
DELL Inspiron MSO '2024 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3530...,"₹31,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/p/q/inspiron-3530-thin-and-light-laptop-dell-original-imah7wsqrek589hf.jpeg?q=70,https://www.flipkart.com/dell-inspiron-mso-2024-intel-core-i3-13th-gen-1305u-8-gb-512-gb-ssd-windows-11-home-3530-thin-light-laptop/p/itm56b02a3274b1b?pid=COMH7ZE6HHRCSSFQ&lid=LSTCOMH7ZE6HHRCSSFQV3UNIU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_40&otracker=search&otracker1=search&fm=Search&iid=a86d93b7-24e2-43ab-8b40-7cce60669c89.COMH7ZE6HHRCSSFQ.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
"ASUS Gaming V16 (2025) for Creator with Office 2024 + M365 Basic*, AI PC(i7 14th gen) Intel Core 7 240...","₹1,14,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/e/1/-original-imahgfdfagpzuhhc.jpeg?q=70,https://www.flipkart.com/asus-gaming-v16-2025-creator-office-2024-m365-basic-ai-pc-i7-14th-gen-intel-core-7-240h-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-5050-144-hz-v3607vh-rp038ws-laptop/p/itmd370afa37c2f5?pid=COMHDG7CAN8EX6HZ&lid=LSTCOMHDG7CAN8EX6HZPSZP6A&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_41&otracker=search&otracker1=search&fm=Search&iid=en_qWIQNrb-2lRt_p94BWnkhRHvGq70iOAOnDYNb2xD-io25Zvhpz94onoevx9wHpYfSwPdBaG4Ml49XiLbfX77XvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
"ASUS Gaming V16 (2025) for Creator with Office 2024 + M365 Basic*, AI PC(i7 14th gen) Intel Core 7 240...","₹1,24,890",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/5/z/-original-imahguacndmhhhpv.jpeg?q=70,https://www.flipkart.com/asus-gaming-v16-2025-creator-office-2024-m365-basic-ai-pc-i7-14th-gen-intel-core-7-240h-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-5060-144-hz-v3607vm-rp057ws-laptop/p/itm959204c4ef748?pid=COMHDG7CHGHNZFGH&lid=LSTCOMHDG7CHGHNZFGH2BZOV4&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_42&otracker=search&otracker1=search&fm=Search&iid=en_qWIQNrb-2lRt_p94BWnkhRHvGq70iOAOnDYNb2xD-ioVeu_nXHXzVoUeCLxg322lqEzKILXR96_z4bbwbROy3_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Acer Aspire 3 Backlit AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) Aspire AS15 - 4...,"₹42,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/i/j/-original-imahgfdyegtvk6mk.jpeg?q=70,https://www.flipkart.com/acer-aspire-3-backlit-amd-ryzen-7-octa-core-7730u-16-gb-512-gb-ssd-windows-11-home-as15-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397XPF4Z3BMX&lid=LSTCOMH397XPF4Z3BMXL8O53G&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_43&otracker=search&otracker1=search&fm=Search&iid=a86d93b7-24e2-43ab-8b40-7cce60669c89.COMH397XPF4Z3BMX.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Acer Aspire 3 (2025) Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) Aspire 3 A325-5...,"₹41,790",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/p/f/a325-53-thin-and-light-laptop-acer-original-imahf4p3s4hsvhxz.jpeg?q=70,https://www.flipkart.com/acer-aspire-3-2025-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-a325-53-thin-light-laptop/p/itm3bdf32931e850?pid=COMHF4P3RSGHA46N&lid=LSTCOMHF4P3RSGHA46N56XWJY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_45&otracker=search&otracker1=search&fm=Search&iid=a86d93b7-24e2-43ab-8b40-7cce60669c89.COMHF4P3RSGHA46N.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
HP AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0388AU Thin and Light Laptop,"₹35,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/n/j/-original-imahc7gr7gvtdm4q.jpeg?q=70,https://www.flipkart.com/hp-amd-ryzen-5-hexa-core-7530u-8-gb-512-gb-ssd-windows-11-home-15-fc0388au-thin-light-laptop/p/itmb763294e17b16?pid=COMHBFRJGNVCV6MZ&lid=LSTCOMHBFRJGNVCV6MZESS2IM&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_46&otracker=search&otracker1=search&fm=Search&iid=a86d93b7-24e2-43ab-8b40-7cce60669c89.COMHBFRJGNVCV6MZ.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
"ASUS Gaming V16 (2025) for Creator with Office 2024 + M365 Basic*, AI PC(i5 14th gen) Intel Core 5 210...","₹1,04,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/b/z/-original-imahgfdfjmgm2wn7.jpeg?q=70,https://www.flipkart.com/asus-gaming-v16-2025-creator-office-2024-m365-basic-ai-pc-i5-14th-gen-intel-core-5-210h-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-5050-144-hz-v3607vh-rp037ws-laptop/p/itm7d7ee6f36f528?pid=COMHDG7CPRBZSMSX&lid=LSTCOMHDG7CPRBZSMSXP6QZO3&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_47&otracker=search&otracker1=search&fm=Search&iid=en_qWIQNrb-2lRt_p94BWnkhRHvGq70iOAOnDYNb2xD-iqeDBh_l4pi_Bn32BltS12BsDzhYunslVdMGfpR0khQ5PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
HP 15 (2025) AMD Ryzen 3 Quad Core 7320U - (16 GB/512 GB SSD/Windows 11 Home) 15 Thin and Light Laptop,"₹33,291",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/a/f/15-thin-and-light-laptop-hp-original-imahdpzkrhem7h7g.jpeg?q=70,https://www.flipkart.com/hp-15-2025-amd-ryzen-3-quad-core-7320u-16-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itmb73d8938f21b4?pid=COMHFAGTXRQNHEAG&lid=LSTCOMHFAGTXRQNHEAGO26DXO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_2_48&otracker=search&otracker1=search&fm=Search&iid=a86d93b7-24e2-43ab-8b40-7cce60669c89.COMHFAGTXRQNHEAG.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
Acer Aspire 3 Intel Celeron Dual Core N4500 - (8 GB/256 GB SSD/Windows 11 Home) A325-45 Thin and Light...,"₹21,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/6/p/-original-imah3yhqcgjtxfhw.jpeg?q=70,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-n4500-8-gb-256-gb-ssd-windows-11-home-a325-45-thin-light-laptop/p/itm9ca67a1a3ea22?pid=COMH2TPSHCGYHHH8&lid=LSTCOMH2TPSHCGYHHH8QDXGYW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_49&otracker=search&otracker1=search&fm=Search&iid=7a026524-5a4f-4494-9ca9-0defcbe858a8.COMH2TPSHCGYHHH8.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
MSI Modern 14 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-1424IN ...,"₹35,990",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/y/j/-original-imahdabdfugjhakt.jpeg?q=70,https://www.flipkart.com/msi-modern-14-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-c13m-1424in-thin-light-laptop/p/itm3e7b79e0702a6?pid=COMHCRGWACTXHF4U&lid=LSTCOMHCRGWACTXHF4UAS8PTN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_3_50&otracker=search&otracker1=search&fm=Search&iid=7a026524-5a4f-4494-9ca9-0defcbe858a8.COMHCRGWACTXHF4U.SEARCH&ppt=sp&ppn=sp&ssid=k2sbgz4ngg0000001761818038463&qH=c06ea84a1e3dc3c6
